Tempo (s)	Sensor1	Sensor2	Sensor3
4165.0	52.5	0.0	0.0
4170.0	52.75	0.0	0.0
4175.0	53.0	0.0	0.0
4180.0	52.5	0.0	0.0
4185.0	52.75	0.0	0.0
4190.0	52.75	0.0	0.0
4195.0	52.75	0.0	0.0
4200.0	53.0	0.0	0.0
4205.0	52.75	0.0	0.0
4210.0	52.75	0.0	0.0
4215.0	52.5	0.0	0.0
4221.0	52.25	0.0	0.0
4226.0	52.5	0.0	0.0
4231.0	52.0	0.0	0.0
4236.0	52.5	0.0	0.0
4241.0	52.25	0.0	0.0
4246.0	52.0	0.0	0.0
4251.0	52.0	0.0	0.0
4256.0	52.25	0.0	0.0
4261.0	52.0	0.0	0.0
4266.0	51.75	0.0	0.0
4271.0	52.25	0.0	0.0
4276.0	52.0	0.0	0.0
4281.0	52.25	0.0	0.0
4286.0	52.25	0.0	0.0
4291.0	52.0	0.0	0.0
4296.0	52.25	0.0	0.0
4301.0	52.0	0.0	0.0
4306.0	52.0	0.0	0.0
4311.0	52.0	0.0	0.0
4316.0	51.75	0.0	0.0
4321.0	52.0	0.0	0.0
4326.0	51.75	0.0	0.0
4331.0	51.5	0.0	0.0
4337.0	51.75	0.0	0.0
4342.0	52.0	0.0	0.0
4347.0	51.75	0.0	0.0
4352.0	51.25	0.0	0.0
4357.0	51.75	0.0	0.0
4362.0	51.75	0.0	0.0
4367.0	51.5	0.0	0.0
4372.0	51.75	0.0	0.0
4377.0	51.5	0.0	0.0
4382.0	51.75	0.0	0.0
4387.0	51.5	0.0	0.0
4392.0	51.5	0.0	0.0
4397.0	51.5	0.0	0.0
4402.0	51.0	0.0	0.0
4407.0	51.5	0.0	0.0
4412.0	51.25	0.0	0.0
4417.0	51.25	0.0	0.0
4422.0	51.5	0.0	0.0
4427.0	51.5	0.0	0.0
4432.0	51.0	0.0	0.0
4437.0	51.0	0.0	0.0
4442.0	50.75	0.0	0.0
4447.0	50.75	0.0	0.0
4452.0	50.75	0.0	0.0
4457.0	51.25	0.0	0.0
4462.0	51.0	0.0	0.0
4467.0	51.0	0.0	0.0
4472.0	51.0	0.0	0.0
4477.0	50.75	0.0	0.0
4482.0	50.75	0.0	0.0
4487.0	51.0	0.0	0.0
4493.0	51.0	0.0	0.0
4498.0	50.25	0.0	0.0
4503.0	50.5	0.0	0.0
4508.0	51.0	0.0	0.0
4513.0	50.75	0.0	0.0
4518.0	50.25	0.0	0.0
4523.0	50.75	0.0	0.0
4528.0	50.75	0.0	0.0
4533.0	50.75	0.0	0.0
4538.0	50.25	0.0	0.0
4543.0	50.75	0.0	0.0
4548.0	50.75	0.0	0.0
4553.0	50.5	0.0	0.0
4558.0	50.5	0.0	0.0
4563.0	50.0	0.0	0.0
4568.0	49.75	0.0	0.0
4573.0	50.5	0.0	0.0
4578.0	50.0	0.0	0.0
4583.0	50.25	0.0	0.0
4588.0	50.5	0.0	0.0
4593.0	50.25	0.0	0.0
4598.0	50.0	0.0	0.0
4603.0	50.0	0.0	0.0
4608.0	50.0	0.0	0.0
4613.0	50.25	0.0	0.0
4619.0	50.25	0.0	0.0
4624.0	50.25	0.0	0.0
4629.0	49.75	0.0	0.0
4634.0	49.5	0.0	0.0
4639.0	50.25	0.0	0.0
4644.0	49.75	0.0	0.0
4649.0	50.0	0.0	0.0
4654.0	49.5	0.0	0.0
4659.0	50.0	0.0	0.0
4664.0	49.25	0.0	0.0
4669.0	49.75	0.0	0.0
4674.0	49.75	0.0	0.0
4679.0	49.5	0.0	0.0
4684.0	49.5	0.0	0.0
4689.0	49.5	0.0	0.0
4694.0	49.5	0.0	0.0
4699.0	49.5	0.0	0.0
4704.0	49.5	0.0	0.0
4709.0	49.25	0.0	0.0
4714.0	48.75	0.0	0.0
4719.0	49.0	0.0	0.0
4724.0	49.5	0.0	0.0
4729.0	49.5	0.0	0.0
4734.0	49.25	0.0	0.0
4740.0	49.0	0.0	0.0
4745.0	48.5	0.0	0.0
4750.0	49.0	0.0	0.0
4755.0	49.0	0.0	0.0
4760.0	49.25	0.0	0.0
4765.0	48.5	0.0	0.0
4770.0	49.25	0.0	0.0
4775.0	48.5	0.0	0.0
4780.0	48.5	0.0	0.0
4785.0	49.0	0.0	0.0
4790.0	49.25	0.0	0.0
4795.0	48.75	0.0	0.0
4800.0	49.0	0.0	0.0
4805.0	49.25	0.0	0.0
4810.0	49.0	0.0	0.0
4815.0	49.0	0.0	0.0
4820.0	49.0	0.0	0.0
4825.0	48.75	0.0	0.0
4830.0	48.5	0.0	0.0
4835.0	49.0	0.0	0.0
4840.0	48.75	0.0	0.0
4845.0	49.0	0.0	0.0
4850.0	48.75	0.0	0.0
4855.0	48.25	0.0	0.0
4860.0	48.75	0.0	0.0
4865.0	48.5	0.0	0.0
4870.0	48.75	0.0	0.0
4875.0	48.75	0.0	0.0
4880.0	48.75	0.0	0.0
4885.0	48.75	0.0	0.0
4891.0	48.25	0.0	0.0
4896.0	48.5	0.0	0.0
4901.0	48.25	0.0	0.0
4906.0	48.0	0.0	0.0
4911.0	48.25	0.0	0.0
4916.0	48.5	0.0	0.0
4921.0	48.25	0.0	0.0
4926.0	48.5	0.0	0.0
4931.0	48.0	0.0	0.0
4936.0	48.5	0.0	0.0
4941.0	48.5	0.0	0.0
4946.0	47.75	0.0	0.0
4951.0	47.5	0.0	0.0
4956.0	47.75	0.0	0.0
4961.0	47.75	0.0	0.0
4966.0	47.75	0.0	0.0
4971.0	48.0	0.0	0.0
4976.0	48.0	0.0	0.0
4981.0	48.0	0.0	0.0
4986.0	47.75	0.0	0.0
4991.0	47.75	0.0	0.0
4996.0	48.0	0.0	0.0
5001.0	47.75	0.0	0.0
5006.0	47.75	0.0	0.0
5011.0	47.5	0.0	0.0
5016.0	47.5	0.0	0.0
5021.0	47.5	0.0	0.0
5026.0	47.5	0.0	0.0
5031.0	47.5	0.0	0.0
5036.0	47.75	0.0	0.0
5041.0	47.5	0.0	0.0
5046.0	47.25	0.0	0.0
5051.0	47.5	0.0	0.0
5057.0	47.75	0.0	0.0
5062.0	47.5	0.0	0.0
5067.0	47.5	0.0	0.0
5072.0	47.5	0.0	0.0
5077.0	47.75	0.0	0.0
5082.0	47.0	0.0	0.0
5087.0	46.75	0.0	0.0
5092.0	47.75	0.0	0.0
5097.0	47.25	0.0	0.0
5102.0	47.5	0.0	0.0
5107.0	47.5	0.0	0.0
5112.0	47.25	0.0	0.0
5117.0	47.0	0.0	0.0
5122.0	46.75	0.0	0.0
5127.0	46.75	0.0	0.0
5132.0	47.0	0.0	0.0
5137.0	46.5	0.0	0.0
5142.0	47.0	0.0	0.0
5147.0	46.75	0.0	0.0
5152.0	46.75	0.0	0.0
5157.0	46.5	0.0	0.0
5162.0	46.75	0.0	0.0
5167.0	46.75	0.0	0.0
5172.0	46.75	0.0	0.0
5177.0	46.5	0.0	0.0
5182.0	46.75	0.0	0.0
5187.0	47.25	0.0	0.0
5192.0	47.0	0.0	0.0
5197.0	46.75	0.0	0.0
5203.0	46.75	0.0	0.0
5208.0	46.75	0.0	0.0
5213.0	46.5	0.0	0.0
5218.0	46.75	0.0	0.0
5223.0	46.75	0.0	0.0
5228.0	46.75	0.0	0.0
5233.0	46.5	0.0	0.0
5238.0	46.75	0.0	0.0
5243.0	46.5	0.0	0.0
5248.0	46.25	0.0	0.0
5253.0	46.5	0.0	0.0
5258.0	46.5	0.0	0.0
5263.0	46.75	0.0	0.0
5268.0	46.25	0.0	0.0
5273.0	46.75	0.0	0.0
5278.0	46.5	0.0	0.0
5283.0	45.75	0.0	0.0
5288.0	46.0	0.0	0.0
5293.0	46.25	0.0	0.0
5298.0	45.75	0.0	0.0
5303.0	46.25	0.0	0.0
5308.0	46.25	0.0	0.0
5313.0	46.25	0.0	0.0
5318.0	46.0	0.0	0.0
5323.0	46.25	0.0	0.0
5328.0	45.75	0.0	0.0
5333.0	45.75	0.0	0.0
5338.0	46.25	0.0	0.0
5343.0	46.0	0.0	0.0
5348.0	46.0	0.0	0.0
5353.0	45.75	0.0	0.0
5358.0	46.0	0.0	0.0
5363.0	45.75	0.0	0.0
5368.0	45.75	0.0	0.0
5373.0	46.0	0.0	0.0
5378.0	45.5	0.0	0.0
5383.0	46.0	0.0	0.0
5389.0	45.75	0.0	0.0
5394.0	46.25	0.0	0.0
5399.0	45.5	0.0	0.0
5404.0	46.0	0.0	0.0
5409.0	45.75	0.0	0.0
5414.0	45.75	0.0	0.0
5419.0	45.5	0.0	0.0
5424.0	45.75	0.0	0.0
5429.0	45.75	0.0	0.0
5434.0	45.75	0.0	0.0
5439.0	45.25	0.0	0.0
5444.0	45.5	0.0	0.0
5449.0	44.75	0.0	0.0
5454.0	45.75	0.0	0.0
5459.0	45.0	0.0	0.0
5464.0	45.25	0.0	0.0
5469.0	45.5	0.0	0.0
5474.0	45.25	0.0	0.0
5479.0	45.75	0.0	0.0
5484.0	45.5	0.0	0.0
5489.0	45.5	0.0	0.0
5494.0	45.0	0.0	0.0
5499.0	45.25	0.0	0.0
5504.0	45.0	0.0	0.0
5509.0	45.0	0.0	0.0
5514.0	45.25	0.0	0.0
5519.0	44.5	0.0	0.0
5524.0	45.5	0.0	0.0
5530.0	44.75	0.0	0.0
5535.0	45.25	0.0	0.0
5540.0	45.25	0.0	0.0
5545.0	44.75	0.0	0.0
5550.0	45.25	0.0	0.0
5555.0	45.5	0.0	0.0
5560.0	45.25	0.0	0.0
5565.0	45.25	0.0	0.0
5570.0	45.25	0.0	0.0
5575.0	44.75	0.0	0.0
5580.0	44.75	0.0	0.0
5585.0	44.75	0.0	0.0
5590.0	45.25	0.0	0.0
5595.0	44.5	0.0	0.0
5600.0	44.75	0.0	0.0
5605.0	45.0	0.0	0.0
5610.0	45.0	0.0	0.0
5615.0	45.0	0.0	0.0
5620.0	45.0	0.0	0.0
5625.0	44.75	0.0	0.0
5630.0	45.0	0.0	0.0
5635.0	44.5	0.0	0.0
5640.0	44.75	0.0	0.0
5645.0	44.75	0.0	0.0
5650.0	44.75	0.0	0.0
5655.0	44.75	0.0	0.0
5661.0	44.25	0.0	0.0
5666.0	44.75	0.0	0.0
5671.0	44.75	0.0	0.0
5676.0	44.75	0.0	0.0
5681.0	44.25	0.0	0.0
5686.0	44.0	0.0	0.0
5691.0	44.75	0.0	0.0
5696.0	44.75	0.0	0.0
5701.0	44.25	0.0	0.0
5706.0	44.5	0.0	0.0
5711.0	44.75	0.0	0.0
5716.0	44.25	0.0	0.0
5721.0	44.5	0.0	0.0
5726.0	44.5	0.0	0.0
5731.0	44.0	0.0	0.0
5736.0	44.0	0.0	0.0
5741.0	44.0	0.0	0.0
5746.0	44.5	0.0	0.0
5751.0	44.0	0.0	0.0
5756.0	44.0	0.0	0.0
5761.0	43.75	0.0	0.0
5766.0	44.0	0.0	0.0
5771.0	44.5	0.0	0.0
5776.0	43.75	0.0	0.0
5781.0	44.5	0.0	0.0
5786.0	44.0	0.0	0.0
5792.0	43.75	0.0	0.0
5797.0	44.0	0.0	0.0
5802.0	43.75	0.0	0.0
5807.0	44.0	0.0	0.0
5812.0	44.25	0.0	0.0
5817.0	43.75	0.0	0.0
5822.0	43.25	0.0	0.0
5827.0	43.5	0.0	0.0
5832.0	44.0	0.0	0.0
5837.0	43.75	0.0	0.0
5842.0	43.75	0.0	0.0
5847.0	43.75	0.0	0.0
5852.0	43.25	0.0	0.0
5857.0	43.75	0.0	0.0
5862.0	43.25	0.0	0.0
5867.0	43.75	0.0	0.0
5872.0	43.75	0.0	0.0
5877.0	43.5	0.0	0.0
5882.0	43.5	0.0	0.0
5887.0	43.75	0.0	0.0
5892.0	43.5	0.0	0.0
5897.0	43.5	0.0	0.0
5902.0	43.5	0.0	0.0
5908.0	43.5	0.0	0.0
5913.0	43.0	0.0	0.0
5918.0	43.75	0.0	0.0
5923.0	43.5	0.0	0.0
5928.0	43.25	0.0	0.0
5933.0	43.5	0.0	0.0
5938.0	43.5	0.0	0.0
5943.0	43.0	0.0	0.0
5948.0	43.0	0.0	0.0
5953.0	43.0	0.0	0.0
5958.0	43.5	0.0	0.0
5963.0	43.5	0.0	0.0
5968.0	43.5	0.0	0.0
5973.0	43.0	0.0	0.0
5978.0	43.5	0.0	0.0
5983.0	43.25	0.0	0.0
5988.0	42.75	0.0	0.0
5993.0	43.25	0.0	0.0
5998.0	43.25	0.0	0.0
6003.0	43.25	0.0	0.0
6008.0	43.25	0.0	0.0
6013.0	43.0	0.0	0.0
6018.0	43.0	0.0	0.0
6023.0	43.25	0.0	0.0
6028.0	43.0	0.0	0.0
6034.0	43.25	0.0	0.0
6039.0	43.25	0.0	0.0
6044.0	42.75	0.0	0.0
6049.0	42.75	0.0	0.0
6054.0	42.75	0.0	0.0
6059.0	42.5	0.0	0.0
6064.0	43.0	0.0	0.0
6069.0	43.0	0.0	0.0
6074.0	43.0	0.0	0.0
6079.0	43.0	0.0	0.0
6084.0	42.5	0.0	0.0
6089.0	42.25	0.0	0.0
6094.0	43.0	0.0	0.0
6099.0	42.75	0.0	0.0
6104.0	42.25	0.0	0.0
6109.0	42.75	0.0	0.0
6114.0	43.0	0.0	0.0
6119.0	42.5	0.0	0.0
6124.0	42.25	0.0	0.0
6129.0	43.0	0.0	0.0
6134.0	42.75	0.0	0.0
6139.0	42.5	0.0	0.0
6144.0	42.75	0.0	0.0
6149.0	42.5	0.0	0.0
6154.0	43.0	0.0	0.0
6159.0	42.0	0.0	0.0
6164.0	42.5	0.0	0.0
6169.0	42.25	0.0	0.0
6174.0	42.25	0.0	0.0
6179.0	42.0	0.0	0.0
6184.0	42.5	0.0	0.0
6190.0	42.5	0.0	0.0
6195.0	41.75	0.0	0.0
6200.0	42.25	0.0	0.0
6205.0	42.0	0.0	0.0
6210.0	42.0	0.0	0.0
6215.0	42.0	0.0	0.0
6220.0	42.0	0.0	0.0
6225.0	42.25	0.0	0.0
6230.0	41.75	0.0	0.0
6235.0	42.0	0.0	0.0
6240.0	42.5	0.0	0.0
6245.0	42.5	0.0	0.0
6250.0	42.25	0.0	0.0
6255.0	42.25	0.0	0.0
6260.0	42.0	0.0	0.0
6265.0	42.25	0.0	0.0
6270.0	42.25	0.0	0.0
6275.0	42.25	0.0	0.0
6280.0	41.75	0.0	0.0
6285.0	42.0	0.0	0.0
6290.0	42.0	0.0	0.0
6295.0	41.5	0.0	0.0
6300.0	42.0	0.0	0.0
6306.0	42.0	0.0	0.0
6311.0	42.0	0.0	0.0
6316.0	41.5	0.0	0.0
6321.0	42.0	0.0	0.0
